alternative_id,dataset_id,subset,g1,g2,g3,g4,class_label,class_index
a947,polish_research_units_hs,HS,0.4188811818755067,0.0,0.0,0.0,Cl2,2
a948,polish_research_units_hs,HS,0.2662823169083866,0.011893250321893405,0.0,0.13,Cl1,1
a949,polish_research_units_hs,HS,0.3009638771281866,0.004653880560740898,0.0,0.05,Cl2,2
a950,polish_research_units_hs,HS,0.5741825060805332,0.018057056575674687,0.036241180243745987,0.5,Cl3,3
a951,polish_research_units_hs,HS,0.48545176110260335,0.019396339981487896,0.011118238186871927,0.1,Cl2,2
a952,polish_research_units_hs,HS,0.2849292856499414,0.013547963410156837,0.0,0.26,Cl1,1
a954,polish_research_units_hs,HS,0.2561030537789388,0.009824858961564119,0.0,0.15,Cl1,1
a955,polish_research_units_hs,HS,0.2821367444374381,0.021201011443375203,0.0,0.15,Cl2,2
a956,polish_research_units_hs,HS,0.2407891180974687,0.024303598483869135,0.0,0.05,Cl1,1
a957,polish_research_units_hs,HS,0.4986938113683452,0.06555249318723595,0.011011332050459696,0.48,Cl2,2
a962,polish_research_units_hs,HS,0.2605170705341861,0.027638879552400113,0.013683985460765448,0.05,Cl1,1
a963,polish_research_units_hs,HS,0.21358436176920997,0.004245373267075864,0.0013897797733589908,0.2,Cl1,1
a964,polish_research_units_hs,HS,0.3735699486532745,0.03925289704064906,0.017639512508017957,0.19,Cl2,2
a965,polish_research_units_hs,HS,0.45572470948563193,0.02558600112727329,0.0,0.24,Cl2,2
a968,polish_research_units_hs,HS,0.4225745428339789,0.017581326562798948,0.00032071840923669016,0.2,Cl2,2
a969,polish_research_units_hs,HS,0.26240879200072065,0.004136782720658576,0.0,0.12,Cl1,1
a970,polish_research_units_hs,HS,0.40086478695613004,0.01671777316986147,0.0,0.34,Cl2,2
a971,polish_research_units_hs,HS,0.2964597783983424,0.035622870203271165,0.01624973273465897,0.0,Cl2,2
a972,polish_research_units_hs,HS,0.33843797856049,0.15630316412168346,0.06168484070985674,0.54,Cl2,2
a973,polish_research_units_hs,HS,0.20980091883614088,0.06254298375795685,0.00042762454564892024,0.15,Cl1,1
a976,polish_research_units_hs,HS,0.14413115935501306,0.01034195680164644,0.0,0.03,Cl1,1
a981,polish_research_units_hs,HS,0.3823079001891721,0.004653880560740898,0.0,0.0,Cl2,2
a982,polish_research_units_hs,HS,0.16764255472479955,0.001034195680164644,0.021167415009621552,0.17,Cl1,1
a986,polish_research_units_hs,HS,0.39239708134402307,0.046430215060991695,0.0006414368184733803,0.27,Cl2,2
